town,flat_type,floor_area_sqm,remaining_lease_months,resale_price,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
YISHUN,5 ROOM,122,803,460000,701.3913824,14838.92926,543.6833359
YISHUN,5 ROOM,122,804,495000,629.5916857,14875.01552,542.7112029
YISHUN,5 ROOM,123,758,405000,458.5509485,16382.36035,1337.994592
YISHUN,5 ROOM,131,803,426000,908.1046481,17145.46255,911.866392
YISHUN,5 ROOM,131,781,420000,951.2381213,17236.57597,740.9531077
YISHUN,5 ROOM,112,1130,535000,1080.796292,16786.32061,643.9343438
YISHUN,5 ROOM,112,1130,508000,1018.846722,16609.28927,787.531241
YISHUN,5 ROOM,122,786,490000,190.8045037,15080.30486,1117.557268
YISHUN,5 ROOM,121,767,4.00E+05,605.9773659,16615.09737,642.4590187
YISHUN,5 ROOM,121,731,430000,800.1979522,16765.07692,1320.31883
YISHUN,5 ROOM,121,796,420000,850.2515184,17102.94893,865.3139911
YISHUN,5 ROOM,121,796,382000,850.8145735,17128.70327,775.0322717
YISHUN,5 ROOM,121,767,4.00E+05,426.5075463,16695.33451,914.2626749
YISHUN,5 ROOM,112,952,463000,765.9357266,17066.3423,555.1193305
YISHUN,5 ROOM,111,952,455000,707.9791099,17004.14792,534.5179364
YISHUN,5 ROOM,121,766,4.00E+05,564.5541762,16789.77074,536.701745
YISHUN,5 ROOM,122,784,390000,888.8162384,17046.81996,219.161446
YISHUN,5 ROOM,112,1131,535000,1239.497343,16554.45459,990.3723395
YISHUN,5 ROOM,112,1132,508000,1050.335785,16485.15614,927.7906061
YISHUN,5 ROOM,112,1131,502000,1095.634778,16555.85483,888.69339
YISHUN,5 ROOM,113,1136,515515,1167.943042,14947.08065,475.4428508
YISHUN,5 ROOM,113,1136,538888,1261.86315,15038.53586,470.7696387
YISHUN,5 ROOM,121,786,468000,599.6849362,15476.09846,577.3193204
YISHUN,5 ROOM,122,786,434000,458.5116113,16105.61922,1224.217877
YISHUN,5 ROOM,122,790,395000,870.9647419,16207.36411,1641.930217
YISHUN,5 ROOM,122,800,433000,682.3211381,14582.96437,832.4724899
YISHUN,EXECUTIVE,146,803,550000,1365.947885,16216.31391,1167.45191
YISHUN,EXECUTIVE,145,802,610000,1219.742051,16085.47067,966.8889389
YISHUN,EXECUTIVE,154,765,530000,830.4555279,16883.93551,377.0314391
YISHUN,EXECUTIVE,146,795,598000,472.2886142,15264.62872,530.7661688
YISHUN,EXECUTIVE,142,793,510000,662.9838612,15374.95072,373.4782024
YISHUN,EXECUTIVE,142,779,555000,655.6846377,16047.82067,1340.339325
YISHUN,EXECUTIVE,145,796,639888,475.368735,14577.35922,1015.846944
